ROI,ROI_VALUE,DICE,HD95,MAD,ZONAL_ID,INFERENCE_TIME,DATASET_ID,SUBJECT_ID,IMAGE,SEGM,EXPERIMENT_ID
CG,2,0.90682715,7.0,0.7083381759356265,WG,0.004583835601806641,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE
PZ,1,0.29176936,26.19160170741759,9.703250146135261,Apex,0.004583835601806641,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE
CG,2,0.7803048,6.082762530298219,0.27954206346692756,Apex,0.004583835601806641,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE
PZ,1,0.3812475,12.041594578792296,3.913171788363993,Mid,0.004583835601806641,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE
CG,2,0.89551747,7.280109889280518,0.4496477697873323,Mid,0.004583835601806641,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE
PZ,1,,inf,inf,Base,0.004583835601806641,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE
CG,2,0.9696119,3.7416573867739418,0.017165720185854414,Base,0.004583835601806641,Prostate3T,9,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0009.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0009.nii.gz,CG_Gland_Mask_Resized_Full_CE
PZ,1,0.87620354,3.7416573867739418,0.8222048913926959,WG,0.003931999206542969,Prostate3T,10,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0010.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0010.nii.gz,CG_Gland_Mask_Resized_Full_CE
CG,2,0.8855301,6.164414002968976,0.47676903871747267,WG,0.003931999206542969,Prostate3T,10,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0010.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0010.nii.gz,CG_Gland_Mask_Resized_Full_CE
PZ,1,0.8561901,5.0,0.6843932624823933,Apex,0.003931999206542969,Prostate3T,10,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/image/Prostate3T-01-0010.nii.gz,/data16/public/prostate/data/public/TCIA/Prostate3T/nifti/segm/Prostate3T-01-0010.nii.gz,CG_Gland_Mask_Resized_Full_CE
